Gender,Height,Weight
Male,70.9332502645594,213.24499794858397
Male,72.43950075122942,230.234109872155
Male,70.4480202679973,183.23897841972698
Male,77.4466199509585,232.65107887482299
Male,68.9618876114194,184.025701322644
Male,69.2136324872646,205.69946063946898
Male,65.5136231579644,173.17882736572898
Male,69.4356247137799,178.366554827108
Male,73.9866900209496,217.57916226568298
Male,69.2127772206538,188.94762543123298
Male,73.52231092673459,212.866099174391
Male,71.127360865269,175.50776141397998
Male,70.4144581915074,185.157333965547
Male,69.3296028759004,180.35884327471902
Male,67.99021188207129,188.115112429199
Male,71.6088194274225,204.48841237402402
Male,73.00609715768121,201.745667002798
Male,72.4463481555628,196.632239389221
Male,67.4217028687931,181.112349079167
Male,69.14227294068439,175.832446550486
Male,63.4151658902191,156.129232829763
Male,71.3791800149684,205.872457528787
Male,64.4895748475673,166.704316001462
Male,71.7953186765601,204.260258830279
Male,68.3236676403245,183.58686043638698
Male,69.1551140432006,178.75172720964
Male,63.7541488655653,156.460632901291
Male,71.1705874712953,185.051728818797
Male,64.4645502964371,157.310480696028
Male,64.8463013698296,157.71843843482202
Male,70.019504685774,196.250331636822
Male,67.2591979443731,181.67335424101898
Male,68.9537194533545,178.28778553369
Male,72.658071600659,221.885941634049
Male,63.7324378928949,162.221023324056
Male,75.85011222189291,227.27796537928901
Male,72.3919402692833,215.675265584521
Male,65.0385320500325,170.632537515233
Male,66.7989765317594,173.208632104584
Male,70.4721950619616,200.575743461554
Male,66.03495574946,160.193763825116
Male,69.14877531120901,182.75357017869598
Male,67.4242401728615,176.485090451344
Male,70.1714787491531,192.34783585335998
Male,72.1227847321693,200.90714612252302
Male,70.2466542328547,187.65569875780997
Male,65.21912498945021,155.137550948868
Male,67.9790568899048,179.41581061797902
Male,74.0168971080304,207.710756876508
Male,70.236489814395,184.27762775143398
Male,71.4290969498032,205.703629131647
Male,73.0358069121006,196.655011862858
Male,67.919671377749,179.24588310095
Male,72.7317876678943,213.683943406133
Male,71.30184069641159,206.164718336642
Male,67.0875518839637,176.417238785546
Male,73.0992837673105,215.709114395579
Male,70.3461044359,197.68331935064498
Male,73.6898079730097,228.448826901403
Male,66.6678935095837,176.88263742756502
Male,71.050918440655,200.734578094148
Male,71.35947190711559,197.47265556399398
Male,68.8632081958863,201.79550419993
Male,70.8219166778792,184.44766672855098
Male,68.84511686839829,187.02782850743
Male,67.608066531934,178.88620476811403
Male,72.3582490369051,175.165507653974
Male,69.578030076433,195.322675034756
Male,72.42276135200241,204.70610129329899
Male,61.1364754370795,125.827021940119
Male,70.819303798392,204.58069854796398
Male,71.3825768532746,205.545794719179
Male,68.0825461504266,162.510469344354
Male,69.32588185912421,218.906557006405
Male,72.5880210913366,204.343186871633
Male,67.83760801421529,185.733802058209
Male,68.30453594351211,203.230651520549
Male,69.94810277861829,196.47375363773
Male,68.4994406951495,184.66063707945702
Male,66.900260454806,192.015678647341
Male,72.19723016125059,193.790994645888
Male,67.4677707514482,170.484397384987
Male,70.119097746151,180.24370893141898
Male,68.4891639587714,182.331487189421
Male,68.30937445725121,171.305465081297
Male,67.4527672696579,195.15431374905103
Male,64.79045113506639,157.000463793552
Male,67.788799326341,173.64304039332802
Male,69.50985236911299,193.223196819712
Male,69.2063484445445,196.26870779790403
Male,67.56838520205629,186.056729156222
Male,73.6824661606068,211.28555500419301
Male,66.7759834012336,156.881099578167
Male,67.724181993054,176.26914781315702
Male,74.84287461573521,213.334890879739
Male,68.16893555278949,200.00643782830002
Male,69.5296711701739,187.533674712581
Male,66.7172738026057,183.71581484872897
Male,71.146705499924,205.764891897379
Male,68.1456210090961,197.476929784559
Male,64.5263409447573,156.540928884023
Male,72.4304688231764,189.17901119140097
Male,71.8161058100474,205.925139709548
Male,68.312478317523,184.532865869033
Male,71.67539339868121,193.44174408576697
Male,69.8414229527,190.270866412347
Male,73.66527363706442,222.52838985893501
Male,68.5088511977406,191.39575892625302
Male,70.8816081449114,181.988856370998
Male,67.0893022736261,164.548645662177
Male,71.3699900599603,214.28357881891702
Male,74.1336639229843,204.36710696778
Male,69.1295121196834,206.838905290186
Male,66.28605287625871,191.27916340569402
Male,66.2276849313055,169.250343217074
Male,72.5568249314721,215.282006684141
Male,68.9943278372994,199.782400694049
Male,69.71391863621899,185.13122285372899
Male,65.3778490438432,171.14174340185102
Male,67.9047009265287,176.632479457545
Male,70.1825897572044,213.67605429966
Male,69.924374632472,211.74000056401403
Male,66.82274397505161,189.236103800728
Male,70.34760169895,190.817513434908
Male,69.7570066677427,181.15509336538398
Male,67.6012211231547,179.06504965026798
Male,65.01414752238051,162.12795374451798
Male,70.57681412969141,198.18271786587897
Male,72.69317545980459,224.807831827396
Male,65.4580307067719,173.816261106847
Male,73.0371838336885,211.72085681112998
Male,74.1955760229253,225.32777905973202
Male,67.6185295009016,175.436511058618
Male,69.9587190695622,188.787360865428
Male,70.2475311041381,190.882937250424
Male,67.0221444834477,191.87457312787998
Male,67.6242757404535,178.233066353302
Male,67.45868518267679,182.959215858444
Male,67.7300813566241,175.95379704853
Male,71.1375729190273,198.824169852665
Male,66.7977398519111,172.53002542496898
Male,68.9234125332813,196.274977170374
Male,69.6965667629509,181.206639603027
Male,70.64864687832281,199.894169324319
Male,65.42607816095679,165.84802926685302
Male,71.3184340915254,211.98334439956798
Male,72.109559993712,206.60343384624
Male,72.9068175533633,212.79904045356702
Male,68.0747358888746,187.335136792891
Male,65.9741449195987,177.664315615015
Male,67.3667952725085,167.291994880019
Male,66.64324690250399,167.81350153129
Male,70.10899043223151,184.135436160748
Male,70.1878493105397,194.400248420937
Male,63.769114979867794,165.701730944036
Male,67.6811164490451,179.131733758258
Male,71.9543552002517,205.012924750896
Male,67.9451830843268,176.935955204858
Male,67.9075589075407,179.310232906941
Male,67.0600208165061,187.72567836878102
Male,67.6943047368205,178.159153413349
Male,72.7152245437666,207.24658122651002
Male,67.5383087679076,181.86504434608102
Male,77.10087210270221,240.45535180075902
Male,71.8102807633512,203.271066643973
Male,69.5496995552631,184.494827819341
Male,66.937451868686,169.450393889519
Male,67.2623418758255,167.074596747779
Male,65.28591321746671,161.148234552839
Male,69.0508397846292,198.371794256232
Male,69.78353199203421,180.13728923664002
Male,70.5240492043179,193.094687490084
Male,70.9497700994047,194.25685126202498
Male,74.1009902457718,217.187610639723
Male,72.031923917951,198.95357917669998
Male,71.3169877488631,199.157694522968
Male,70.2043479472151,176.65908963966302
Male,68.21165696096949,196.058997845219
Male,69.21763371060929,197.35599514765
Male,65.034102155477,163.995593439738
Male,72.65314461792029,223.935449889002
Male,68.1861571479218,184.09523737859402
Male,68.59195402647251,196.184005335904
Male,70.8304806689428,204.697661970683
Male,66.7472734922552,156.09726672917802
Male,66.90883423098039,195.405195410463
Male,70.5311746623251,176.993077929943
Male,67.7223203245706,175.634877438213
Male,67.89928382993659,186.38128911560798
Male,67.6044185001555,179.38901124727298
Male,68.511889336449,175.433105819427
Male,67.7770087271898,179.78408406001998
Male,67.6991017090096,185.00677656031502
Male,68.3914832395403,181.695335403659
Male,66.3290572591395,175.683587869239
Male,74.67747090228599,218.845025702795
Male,72.553741616469,222.361125020361
Male,70.2948149158061,191.98661270755002
Male,70.3877465290357,181.002358907756
Male,70.378607812303,193.945086866535
Male,74.65054026645291,213.320520443745
Male,65.9411193658542,181.069175790509
Male,71.3870199005143,198.822647415191
Male,67.83000133616049,172.776568980666
Male,69.576910461382,182.88871335200298
Male,71.26893073745791,189.307461274244
Male,67.0137949681931,199.195400076662
Female,58.8958863500041,101.682613361014
Female,58.438249099569205,98.19262092814209
Female,62.54007731931729,139.478643930727
Female,63.5532238018192,137.492070428581
Female,67.1815358769843,156.950847065556
Female,64.08940646519379,134.21101720969298
Female,68.130408809775,177.24013121086102
Female,65.0601256724748,140.985245791637
Female,62.62808293500439,121.724752976693
Female,63.4440555002437,126.50763124056101
Female,67.4078762473504,159.728213586267
Female,64.48516472562861,150.40289869522698
Female,58.861625096551705,90.7285608829213
Female,67.1907633167527,176.432901559757
Female,63.3060181635752,134.323769255019
Female,65.6656495604404,131.339756031349
Female,60.894519470512705,128.103419034246
Female,63.92177623357821,135.665990376898
Female,60.85962003725571,112.09075333463899
Female,62.1515390284783,117.622643059512
Female,61.7220786947145,107.22470708194099
Female,62.164904387045,119.3042130336
Female,66.6546363773709,156.76429192754
Female,63.6846975166008,134.263881206765
Female,69.9094619536732,162.465432383775
Female,64.3254057975894,156.800503578845
Female,62.2851140096946,132.091499136112
Female,64.2556542421888,142.503455243134
Female,68.7596360266078,153.68973852465
Female,63.58027647170871,135.780213650099
Female,64.241109008327,142.579014412498
Female,64.6237587121933,148.922934610244
Female,63.9214312444869,142.843103380073
Female,66.2292600252637,169.101686826467
Female,61.4944578000568,129.420924180631
Female,64.8180778022974,151.493586981401
Female,67.5354147442836,175.019563892355
Female,67.129880241637,146.604283911017
Female,62.109757042521494,124.483947181836
Female,66.0049985990387,146.668808011168
Female,63.115267498178994,127.508135982421
Female,68.2618555144814,173.395692395635
Female,65.9876102918289,166.844114319683
Female,61.595700475738,125.69044556505399
Female,67.8334497064817,180.289831374591
Female,63.59889259958221,124.82955013856599
Female,60.410610948908904,106.64229399473601
Female,63.374620073333,130.403337418144
Female,63.761419932705,117.551987292536
Female,63.784909476139,140.410741148516
Female,64.2646579812066,162.804122273241
Female,62.4587916193706,136.098915292115
Female,67.5170380601641,169.308893401756
Female,61.712266764213894,129.77713048108
Female,61.450282166580706,100.81799616483801
Female,62.8140534616654,114.333915530655
Female,68.9749909103401,167.219940456707
Female,61.4105897100327,139.89981830848498
Female,59.6266045472612,107.47173243874599
Female,68.3334475088363,175.134535138437
Female,68.1679857043417,164.961351967609
Female,63.7780793626365,149.894951440861
Female,61.56060911978379,116.62679828740299
Female,60.77105849760979,109.837385673708
Female,62.2438493000684,113.29063745558999
Female,67.27724957480271,155.642603187778
Female,59.2644116953942,117.535231988082
Female,62.78886778624471,130.071925160203
Female,62.211842437200794,114.85076230145201
Female,65.5315538303727,158.598827675123
Female,68.1229008318943,163.344631708686
Female,63.5779273506287,140.760938882789
Female,70.9321942044308,175.95440060979598
Female,62.8250805619894,111.615089915203
Female,60.303443076076796,134.694862750144
Female,62.1000960989526,109.349031666849
Female,64.8531982689437,135.013854029631
Female,62.86463327186979,120.247147644501
Female,63.3741426139251,138.024803709393
Female,62.894839686946405,129.943212021255
Female,66.4221167700854,156.75263134503
Female,65.1726768644519,143.878029369242
Female,62.0998542419859,133.714224546198
Female,71.4389467760974,175.035491537161
Female,60.550604894208405,108.215882832314
Female,64.98119597513221,129.839588948602
Female,65.6935888686274,140.608412362972
Female,67.1797608759326,159.318643402433
Female,68.2110663412755,145.48690355821302
Female,62.8173539608313,143.24877027871202
Female,61.6541746571694,141.49632459471002
Female,64.5877950681436,140.774670960951
Female,61.774366029355896,122.405364444669
Female,60.5229120730461,124.74229093232799
Female,60.825766253945105,113.61939798631599
Female,60.5887991674755,109.30613100338499
Female,62.031264677257006,128.748688352743
Female,60.3601748517583,127.841812513999
Female,60.7848160377108,114.892326418711
Female,64.2946984483287,148.066097319915
Female,61.550112573266794,129.75436753256702
Female,59.7985872655286,102.78782640386
Female,66.71937696396479,146.891576814818
Female,63.7812151046128,166.10580045136498
Female,63.0306350404741,126.733534709637
Female,60.1139197250871,127.712452805848
Female,66.1571798492929,162.33916383251102
Female,60.9427947533818,110.921330982054
Female,63.3381848169439,144.704339499288
Female,60.834238386973496,107.281036034548
Female,63.8423043040513,129.555974846026
Female,64.53147801932451,144.088522083089
Female,61.1220454563971,123.59794937923401
Female,64.2637556542925,132.283150711151
Female,62.5073353104524,121.546400468097
Female,63.0402794926928,129.54520214048298
Female,66.1943499787524,167.734703540521
Female,66.4359022522135,145.78496465018
Female,63.6796180218315,154.91221131077
Female,62.7631349334808,117.65407678770599
Female,60.5318365898715,110.363797455051
Female,67.8487391021176,163.580383909747
Female,64.3544151166757,139.315165978067
Female,66.3469350914194,156.78940197983601
Female,65.5643155666142,134.62092019667801
Female,61.0186105692054,120.82670038508101
Female,64.2053845092834,143.623303795025
Female,62.774817396377294,137.50999575458
Female,64.7623660718552,135.780229475904
Female,62.830919412627104,142.56469530454999
Female,67.7429014435532,152.650097547674
Female,56.67814049064079,97.2699666809593
Female,54.616857830103505,71.393748738973
Female,62.8938215969302,118.21764074294
Female,70.642135436292,183.28727815828898
Female,66.28293782186421,132.755788498616
Female,63.2427359285594,119.229506104819
Female,64.41585420801,117.33658829724199
Female,62.805063803755,124.765437960402
Female,59.176609515513604,115.448815582697
Female,61.580044134072,137.053056598707
Female,64.1733059984275,149.326567041739
Female,66.8549765868893,164.243192515289
Female,67.21296416096911,165.078884979482
Female,63.959058487795104,159.709278783747
Female,61.4346865096745,119.59911655056999
Female,59.7470964261647,102.354857714544
Female,65.17694711937641,145.339906260729
Female,66.4818952901101,148.54969537999798
Female,64.4724181061073,146.84196423838
Female,63.204342264444,133.681868654585
Female,60.3985158082608,126.983076621141
Female,63.9993197515268,145.68953328848102
Female,66.0547512513851,157.67553246724
Female,57.9684983865593,118.720590126508
Female,62.930424247187396,136.596762626887
Female,64.4341430912102,138.002083669234
Female,61.2864640570681,119.536035232557
Female,63.21793355475221,139.745985788187
Female,58.632720467115796,102.469086784996
Female,59.347468231080505,100.092095362701
Female,63.114054307755204,145.26879625192
Female,63.1108328639923,135.80485872632602
Female,61.1166085358772,101.097499662153
Female,64.4337554607933,162.524500625397
Female,60.607345931976205,109.05140536388001
Female,59.850244716096,101.71616264589501
Female,60.1855418545228,102.098732817094
Female,64.65081778064841,135.033626423437
Female,60.6843760788939,118.077696698914
Female,64.4320508457608,159.33593692643498
Female,61.7245405582376,134.255543725269
Female,65.2202120160348,150.44130049590598
Female,58.1186990006697,116.396779983347
Female,61.2788124967258,135.081159304844
Female,63.4003331722617,147.60493521283502
Female,65.068037693219,160.800725592022
Female,63.4768957086912,127.33669753995301
Female,66.1905716647731,149.581804645982
Female,61.745701431103,132.59567980365298
Female,68.4143793384505,163.785138209359
Female,58.117871931689606,102.088966183677
Female,64.18914536608021,112.507011538138
Female,70.3601232241529,185.848720873231
Female,66.054472963575,145.139481166407
Female,65.8171735578993,153.341550871176
Female,66.358955997367,154.019108067268
Female,62.2357469976516,120.421334011018
Female,64.04509045137459,138.761173888071
Female,60.8221181358334,127.44143401343901
Female,59.4249121111149,94.74701457075409
Female,64.28159841241471,135.966146065618
Female,63.1484373509699,125.38692517244
Female,63.71272983926371,138.940035758568
Female,66.2223287297128,144.686304641875
Female,65.3771683602314,136.199777295795
Female,66.295414129318,134.615343855474
Female,66.3252156242145,157.638024347118
Female,60.22859228435921,120.970448654204
Female,66.5333927212395,151.827808060294
Female,62.5669643808298,142.376162711184
Female,61.4154289542813,128.029571806619
Female,65.5914099010075,150.637774547655
Female,63.769356070699104,145.403687380832
Female,62.9685208290876,126.8227288203
Female,68.70900894261999,151.33791085647601
Female,66.48907439020739,138.50913982760702
Female,66.5641801142713,165.931397501618
Female,62.16860399258929,126.80969214070299
Female,63.720766319227295,130.086167873638
Female,63.924447386409504,150.019817171016
Female,63.0958282253417,142.565361070732
Female,66.2344473885115,147.553007231584
Female,67.1134012949861,165.501254256483
Female,70.6648647656303,184.517960337069
Female,66.0781786725618,144.585526260348
Female,61.9875304734353,126.409431105259
Female,61.5766245673981,109.07631723818001
Female,61.6229362133595,143.623629604792
Female,61.2339039304258,103.142561324103
Female,63.3471828156837,145.524974081491
Female,60.072943285731604,126.389612561301
Female,62.2687686031621,138.622815859994
Female,67.1385167280999,155.016937859477
Female,63.6651475160608,130.077250566254
Female,66.7098067055299,153.56660735985702
Female,62.327780794521296,111.965447665601
Female,68.3738347242206,184.157643412844
Female,63.384755138844206,129.718974571938
Female,67.4616974147976,158.274232858483
Female,61.1908372582479,132.977178906
Female,66.4174719209582,139.743280295884
Female,60.4837622986145,104.41984960319
Female,61.076541653465995,131.336443521465
Female,59.9176306925363,118.463414143016
Female,63.2576422849487,137.08782891767
Female,62.7195894856765,121.81162103405701
Female,63.8578545332626,143.68836678803999
Female,65.0614138941302,131.58892934181299
Female,64.4893423963608,126.63305247950501
Female,61.4381951811547,123.036175625723
Female,65.383224212625,140.073641074898
Female,63.585207215854,128.486555886959
Female,61.498639373661796,122.049480193377
Female,60.5521922278817,110.299728280255
Female,66.341333745267,156.232125374109
Female,63.104984374044705,133.148254236448
Female,59.847446363622,112.144544158221
Female,67.3426907135966,144.924252084822
Female,64.4825537251333,131.81313786382
Female,67.26074844005299,154.619460995625
Female,58.3002683655671,95.12140346519251
Female,60.7318568323656,119.96788132841101
Female,61.414510845275494,131.55684718400698
Female,63.335671464688204,126.69736732217
Female,65.693383720852,151.987105758169
Female,64.39091597417,138.47177688410102
Female,63.7904836171276,154.226692697846
Female,61.691544225468796,118.201971175305
Female,69.804816962785,174.027459377758
Female,62.8040681729421,129.147672579079
Female,59.8938938234214,116.759560100867
Female,64.1618175719681,157.909028738342
Female,71.0704512296053,182.083580320696
Female,59.4642590590802,111.710518227827
Female,61.61019344754249,112.077615318026
Female,64.27404453757279,145.896325083948
Female,59.75844451181129,119.164742669656
Female,64.89215213409929,146.61030391817602
Female,61.660227269952,120.99171664394501
Female,68.1940928978958,170.84153944807
Female,64.97873067687979,135.206873304074
Female,67.3480921522853,154.877197038327
Female,64.0315399217784,136.296628431283
Female,60.3303629008072,114.468909144872
Female,61.789418728741,136.646281939513
Female,62.554319683594294,126.491105015903
Female,62.602258456669,117.13092024132601
Female,63.9792330712939,134.311979088381
Female,60.7739389820502,114.447804847591
Female,70.8175378934773,184.86062378311797
Female,66.6464040998428,156.424967571249
Female,66.7994224445267,147.584709658355
Female,62.890519744211204,147.525951401132
Female,61.5944509357384,117.324787271048
Female,65.8892012445277,143.017528222523
Female,66.42354869124401,148.32030045213
Female,66.3423500772453,147.335296046817
Female,65.6003734665553,139.892175084004
Female,57.8309190849284,83.0268025400783
Female,65.9745826070951,161.061364589181
Female,60.6922868484414,115.12930499014999
Female,61.930054152937096,117.192630145294
Female,66.3556474902455,154.60214534090701
Female,65.9332551594691,147.6597388277
Female,60.056711041411106,112.327629499251
Female,58.6026378428478,102.319664235159
Female,65.361538185318,145.599638937523
Female,63.7197631757926,134.217253090247
Female,58.611665161125096,103.309512821492
Female,63.0161730799956,125.661024907223
Female,66.43100049072271,125.347847996218
Female,59.9789622354288,114.29937109119
Female,63.22380367518479,121.269103735428
Female,62.320920568727104,138.804577452673
Female,61.2131692937785,134.955260864685
Female,67.0790744878863,167.893575452388
Female,62.15000603290629,137.168476421641
Female,62.246575738126005,136.827090215629
Female,67.6745192392133,172.57437007892602
Female,66.791462776151,162.020486087884
Female,65.907580692769,146.414638084339
Female,62.4829787678157,124.64992689311701
Female,66.9762978466596,151.40674148308202
Female,62.266084708761994,134.32789194218
Female,65.7255721224755,130.56840262454202
Female,65.7385474267877,153.040529129156
Female,66.3211094228487,145.352441920009
Female,64.0871801522136,137.490516042412
Female,65.8993869775735,153.530539810275
Female,63.347579962677,134.977374054391
Female,65.49816903833161,132.30801122843
Female,65.8399507474821,160.26573290139498
Female,61.330019150973904,119.71350555725701
Female,62.8392446023182,138.52209887642
Female,66.1604542716245,143.655171885161
Female,62.9650814314304,123.215903988835
Female,66.774152091131,143.761536925492
Female,62.0041302989221,131.856912229764
Female,64.07959658969929,123.002429772823
Female,62.4010665258005,133.829923765346
Female,64.5708217953311,137.513365883167
Female,67.8981056423676,153.280480607347
Female,64.9608233781658,134.050235266308
Female,63.2550936718011,123.119527831255
Female,65.8186336225677,157.507511451358
Female,67.7694275558389,155.9028593319
Female,63.1816198271634,135.77465389635
Female,62.3845971149001,134.787500986578
Female,60.0378758390918,115.52264803396601
Female,60.2462571863052,104.965911754172
Female,60.9708563201496,104.85540295230699
Female,65.5641837275112,164.564272437718
Female,57.353092760465,72.7501446905149
Female,63.7851172165417,127.65268011166599
Female,66.3157150798263,163.481936613583
Female,68.8367455086542,161.645203459121
Female,65.6364969833215,133.41566305581802
Female,66.697271768392,166.439965731836
Female,63.6961354284311,130.503520153368
Female,67.1527557768399,149.02433666785402
Female,63.1063259690399,136.589972754851
Female,60.155931121204794,108.143759169341
Female,67.1565377813676,162.594722245922
Female,59.7958609680167,118.754040580074
Female,60.957541757019996,104.683149206807
Female,60.88487336744989,128.530333378349
Female,59.437231890579795,103.67899628694799
Female,63.845212126033,153.247365241812
Female,61.726610191691705,117.37032054241999
Female,58.260965049628496,104.87261175226101
Female,63.805528413383705,138.151329865328
Female,65.9794869505598,150.485298076258
Female,64.9910502875757,150.40693874919202
Female,59.2429163796226,108.70803097407801
Female,66.41926342153499,148.209640329295
Female,66.29150542596729,140.319412644818
Female,60.4432638886428,135.559390158229
Female,59.047028543888395,111.70736898300801
Female,62.0778316936514,138.69168027573798
