0,1,2,3,4,5
-7.697045792794075,8.408825269854896,7.455476780334458,7.572429434574267,11.61528872066636,-4.735973452075265
4.17920503442603,2.382985962066095,1.088653914846779,-1.0122758070627436,9.00966697701008,1.166042133749638
2.4959970387249166,1.0892798260764327,1.1650416295763297,0.6725732245377558,5.998803731280569,2.0397571687786638
5.389426326423245,-6.254230799207738,3.1597573386648365,2.225024185010967,-11.564686753913215,-7.962283948570824
3.7797906714616962,1.3504318678605571,-0.335430946030833,1.6726550969900171,9.476688286035678,3.2879939173806005
4.7888030691600045,3.8701169050145516,2.3328510105518494,1.8724382884481932,9.85601858162689,5.87563949722176
-7.826637571238774,13.160165110701147,5.949604396036019,4.369896328457314,9.638527160841939,-6.7003699149168146
6.193533292303377,-5.667539414797849,-0.25037988514648823,-0.2989566960048031,-8.56452573453307,-10.065884156001262
-9.28296106512776,9.924812307514669,8.990232089931204,2.47746642405132,3.1559295888246055,-5.216007972700751
0.07168551785072275,-2.4347003242992162,1.5064527675851889,1.3083893925823957,8.703827253669399,5.095330069935697
7.057408615872154,-5.575691330293764,-1.067092006094763,0.6543243074386766,-8.009250955130707,-12.668790045939176
-8.053863820194925,15.818859070204983,8.758582136557587,3.085012282022688,4.240353525199653,-6.007423479627405
-7.024752995774629,10.584141595023599,4.569495686372967,2.4875189492863408,5.724061143564091,-5.876272891044083
-3.0500101632166263,3.1890627117666615,-0.4915629169307365,3.3555644869931207,8.018318719581256,2.5306992609035213
-9.333465959209883,6.833285711757274,7.466245415776335,4.016386471654023,7.144014028812608,-6.683104640885858
3.970366994442686,3.236496684253268,4.462280721640129,2.797662650617157,5.036114977003555,2.2066384708269884
-4.69578798954363,8.438903590625417,6.237531938964472,6.7515171823851325,4.841687212072351,-5.67177522772471
-7.351295329393528,5.515376031787162,3.173595672743413,3.7986599898328377,9.05759885366389,-6.7660283261714165
2.594535765540618,-0.9366331730638637,2.3785282198721283,6.534793337923345,4.6657287715752735,3.842822988202647
3.1325479176649353,1.7128122525126321,0.7096272502155441,1.4334656998349133,9.783118168066984,3.100927287478524
0.7960783404574463,-0.5793901237676926,3.150176864431903,5.991426997323323,10.389233823619362,5.012289961567779
10.213184539335328,-2.2388752085289156,0.9681735605637403,2.091564824773578,-6.166493540837495,-8.286040115786111
-8.946292190539506,10.180772204990305,6.339668329255973,6.7292225503215235,5.3401208207090285,-6.012187518969645
-6.803354150297753,10.231088794393695,3.515982057161547,4.430765514627812,6.324606657111325,-4.884814049606154
3.964581628740678,-2.0268066099432502,4.851134906113419,4.161412800587344,-11.201915368016564,-7.601966685908838
1.265452768299605,2.212621885093386,-0.8832590078742684,2.831573122940962,7.524602628307495,4.163556863965177
-3.254523990749274,9.386636483003908,8.856549917647644,4.788136846491445,8.556573055988894,-4.671249578033172
-7.267306755931156,9.269097052830467,5.487424461432248,7.282437106996597,4.822919073254514,-4.675593781009701
4.619787243390366,1.779878759558584,-0.5174845522823219,3.1621212575150963,8.567870232967849,2.4023304733431683
9.318277312733272,-0.3646844888181038,2.5966584637535988,2.673391357766371,-7.816813235740011,-6.509802444019957
2.5669223154038354,3.1650858307369325,0.09487359817456664,0.13335675797097224,8.599787353558472,7.9067301969639985
2.839400485017172,-0.5869080474437975,1.0762789561679924,2.409324397463261,12.020720278086124,6.766388592222741
9.554250143873524,-4.887032216146282,0.2580770543206705,1.155593251614726,-6.742581344525472,-8.901991135331366
6.728953787902284,-3.393254691640908,2.6780083573738436,5.0067522978438435,-7.299031627903538,-9.977746428991779
-1.7944511056143098,-0.23440539794167625,-0.044229119175790754,5.419030051207262,7.18182308906432,2.3216645388013157
-2.6190442256064266,0.5930297984226931,-2.025426504458715,2.715295531796417,6.045672226668157,8.646480751079332
-5.750070567326696,9.112225720652052,5.297847533652723,4.205745962727689,10.768720480894494,-7.780947593780238
2.250609920000985,2.564438076786998,-0.29944235457336155,4.2232461453517045,9.404087313722936,2.340265958399465
6.819313012013795,-3.821895681919802,0.0923975778582784,0.6500085199050012,-13.08139643163966,-8.9935374614901
7.668737712183474,-2.361572006253076,3.162552439789769,3.2773022173093933,-5.020707496398184,-9.583535400255208
-4.780256641581964,12.43255142085788,8.225107036960877,5.112506401028498,5.95078767633102,-6.6700860063395995
-7.988829547193326,10.398461364651025,7.767677265288461,3.9374493232990035,8.686496600167192,-10.881610679746913
-3.7399570087730423,8.988780328131469,7.436041395364422,6.101734403910289,6.608536449258339,-5.5551583558864
-10.07493705760741,9.584824900539132,6.882244460195884,3.3198540948420017,6.550048662280994,-4.970811526386349
2.8313903038819044,3.5185628877024775,2.1965817901333313,2.33298824372219,10.414718161307851,-1.5788455532407752
2.603801546071998,2.9662164012116348,-1.1185490826385172,1.3367859404238085,11.404611986600143,1.2171377982926175
0.0812848691221344,-0.5137610867612303,1.9840767988211412,3.4911319511516146,10.733316012819076,2.183245988693396
2.9931576194873513,-3.1930938675862586,-1.878874496578511,3.6406631768510294,-9.501134355713353,-10.882801539598788
-9.102639576422957,7.791471820266938,4.933923665286565,0.01604879634914269,8.538782463169426,-6.822337597629404
2.8183874527651844,-1.5696477526194554,0.7559775748096773,2.469107140667296,7.83591646529271,5.919047006994867
-6.198552410407063,7.5185757362114884,6.523500941555725,4.745515133842873,9.711271156249234,-7.357451930457543
-7.832123513933308,8.404719615994004,1.324896765434632,4.088388705287269,8.353048987351128,-4.114659687419127
-3.4087321261228634,11.366181068764577,5.216784010182975,1.558045349217641,6.839128133201602,-3.7384307386952593
5.868488665590792,-4.91121365344476,-1.815670726599842,3.96839869537994,-6.913145808707121,-6.933250821019148
4.440130317626213,-0.8249958891316358,0.03188806981438541,2.8570399006832434,8.927731834312409,2.857183708403232
-3.9710841321999775,7.801603656790509,8.611247881797755,2.088556289899697,6.871983742888185,-2.5251052657291857
4.273753353677354,-5.057107226841156,-1.595786206143011,2.230748601528746,-9.981810818537477,-9.099479484264407
4.4865462892439005,-2.4702876872856128,-1.5724878373076496,2.137331980087956,-9.379362793137876,-10.300887111221126
-5.103832061319101,12.257378466057132,7.320858224672618,5.577201194009212,3.064143808697294,-9.529267924471615
4.085346844480601,3.3725123392539365,0.9758931763111811,2.128485129516721,6.700999866585148,2.6110492522842272
-3.522000578825278,9.365255262233745,7.626410225014843,4.7836793963574955,4.398068438509043,-1.917909854321731
7.695444487192358,0.15919239947518893,2.2697187263528344,3.80751609649313,-5.586181695774898,-8.52507874492546
7.403595354557353,-1.486006931985979,-1.8182247442783863,3.176820202578611,-6.450981673310967,-9.602270825682027
4.239002395153312,1.2737720300265396,-2.0951664234643106,1.2010178450917883,6.766507158502952,3.988765735288473
-8.752823722283644,10.577675069422439,8.05807010561245,1.01569062210593,9.753637035673114,-6.004022606144642
5.299938745300176,-5.17612953454261,1.564625755647725,3.704965538524688,-6.770703284432496,-9.617465164775085
6.077164354265862,-4.205462532982527,4.706140680357308,4.859281330029433,-6.607171575034795,-5.838260376986542
7.39283678242773,-2.81819357035354,2.133943251619425,2.3612465674059084,-6.717834486169566,-7.354561470092371
-1.2415569414546384,1.044690922892583,-1.8973792600529666,6.008570535405992,11.960209627991764,3.1779111484341414
-4.71786989657317,10.27401896093206,7.109963311243671,3.627199324707744,7.872141140342083,-7.895127044610051
7.784284810798987,-2.9598767218007014,0.747535821615106,-1.0111137606400389,-6.139507981245686,-10.031984715756742
10.215050947653054,-1.2721951413528911,0.8505582284374695,1.3651292927358618,-7.093760611887428,-9.602080913625027
4.8154579129826915,-0.6065656949369385,-0.6129363242325714,2.8989246899849705,-8.09111230403072,-9.854859311708463
1.1661473144800512,0.4278830086693399,5.3526489640510535,0.7825588586896313,7.6515862104724945,4.498769658733332
7.163861394487291,-5.482473600894439,-2.948050759492057,2.1657980056250725,-9.24043104807015,-12.196116487030274
-6.747673961786311,10.379410450198963,7.7089503044017045,3.669003624160555,9.34437982789712,-5.570506901587045
6.245243458340732,-4.075850736115976,2.932771571390269,7.167195113968788,-5.112650107654437,-12.07358692790226
2.3234306487862533,-4.473313927656298,2.9072147809207953,4.377043493530383,-5.477693877470028,-9.60921469489663
6.941692485390034,-2.973856163700817,1.7657447997054947,3.1726231859866303,-7.227997377200054,-13.1344414645426
4.823750608315201,1.1882149669641295,0.31706236560124823,1.675060129377756,7.988511444672762,2.1387449754106655
-9.406838344342583,11.179539624539041,3.645926092913005,3.3572033891608712,7.380321670655718,-5.9056272887935854
